Academic Year,Code,Degree,DegreeID,UniversityID,AcademicLevelId,AmbitId
2024-2025,4317698,Bioética Clínica,eb72b7c6d2aedb8c0118817d1ca5a2d5,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4317788,Biología Sintética Integrativa,150a76f6ec55bf716db57ade66d67830,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316323,Ciencia de Datos/Master in Data Science,608adccd862c997647ecca88a7dc751d,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4313677,"Cooperación Internacional y Gestión de Políticas Públicas, Programas y Proyectos de Desarrollo",65ce39c6992a98cc76da14cf5f0a0488,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4312777,Derecho Constitucional,6398707f2ee6b8ce8d0166331146e285,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4317065,Dirección y Liderazgo Públicos,da806d84e13bf56b29b37d52a624b824,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311260,Economía y Finanzas,76451c9787c32726542fc62c0542c71c,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500361,Enseñanza del Español como Lengua Extranjera,61c64456eb7e09923a392a4a91eed43f,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310718,Enseñanza del Español como Lengua Extranjera,61c64456eb7e09923a392a4a91eed43f,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4316426,Física de Partículas y del Cosmos,53790b4e8cb54039c3bbfb3f688381bc,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312531,Gestión Internacional de la Empresa / MBA in International Management,0750e3fb677b663c6d3ca08804221f17,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4313675,Gobierno y Administración Pública,27d7195045e31524b184a5ac56e7115c,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311727,Historia Contemporánea,fe6d4b86fba1fc9029ffe1b6624c7ccb,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4315883,Investigación en Inteligencia Artificial,b0e5c99f7d6c9541666af9162c66afac,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318565,Tecnologías Cuánticas / Master in Quantum Technologies,175a2babc5501b3fd833d1b811879320,871a4d42a733c080da0f1935663a2f05,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2501106,Administración y Dirección de Empresas,be8d89feecc5c92bb8601aa0c606826e,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,1500192,Biología,eaab00f80ec622d60042cd6b61ded55c,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,1500193,Bioquímica,04984111febe3389914c13cc9712bfed,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,1500207,Biotecnología,8423c04bdaf946000edee92c71d041db,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2500193,Ciencia Política y de la Administración,463b6f4c474591f1c82c80f4a196325e,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501107,Comunicación Audiovisual,1673b266459ba4a3977e22b34525acde,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2503038,Criminología,30dc15499043bb974777a677b820fae5,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2502227,Derecho,87b26bfdb9e41b8947ebbddc631cc2ce,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501108,Economía,3f90b5d1aaed00c24dbe69a9682303a0,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501109,Educación Social,7c5c2b17d139f82e9141a229c134a39e,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,1500218,Empresa y Tecnología,149ff2d9385bc3e7fab31b5f826642dc,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2504480,Enfermería,7da848d21568146a2e7ffcdd527d1855,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502220,Farmacia,50ce88d2e8e97d5a4834a8577d9b4f6b,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2501096,Filología Clásica,408a33f5af6f203e6821b0af55b58af3,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2500758,Filosofía,9adef30c375d88832194990bd83fdda5,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2501102,Física,849204d9d847ef8df5971d7d37fb2279,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2503949,Geografía y Ordenación del Territorio,ae83a9eec555b6ad992b6d0c5b292263,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2504332,Gestión Cultural,ca6536b6f2767f138dafb0f5e168f32d,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2504491,Gestión de Empresas Hosteleras,942d70b5393e010316e571af27970e37,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,1500224,Historia del Arte,93e3cb08d8a849add60b0a2ff47ce7c3,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,1500034,Historia,800108ef8ed748a7c9348592c3e23b31,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2503101,Ingeniería Agrícola y Agroalimentaria,77e195570904afd22c9cf8b3c8088332,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502232,Ingeniería Civil,b69b01d47ef3f6943d1bd87009c94366,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502236,Ingeniería de Procesos Químicos Industriales,6236001d3982783507572a7a91cce81d,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502235,Ingeniería Forestal y del Medio Natural,2ee1d1145d753dea1c92043f4b651918,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501112,Ingeniería Informática,d3ca3a245293cb085e1ef48784accbc5,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,1500194,Ingeniería Química,9398ad42a8a8404c72a77fc97165d815,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504532,Inteligencia Artificial,39ad9260bc94209abf6e9b86f931f49c,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501305,Lengua y Literatura Españolas,bde086a9b9da4bde643d39b7f3613fd0,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2501098,Lengua y Literatura Gallegas,8f48ddd8547deb0f46fb0c982fb61051,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2501099,Lengua y Literatura Inglesas,a4d31a29f7080e95a08794c8711f8f1b,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2501100,Lenguas y Literaturas Modernas,2d4880578f69eda6005e82b400c803cb,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2502228,Maestro de Educación Infantil,940fdb38186deba23b5d0eabcff06161,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2502229,Maestro de Educación Primaria,7d9b5680519560e95fe5c063a06b7e72,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2500172,Matemáticas,1797dd4c71c54b49b6e61abda59f4147,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2502221,Medicina,7fe5b22e6be9f3d47e984e755b1ba169,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502222,Nutrición Humana y Dietética,8ea94494ecbf3d271ae17ba6907ec26b,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502223,Odontología,6d9a950b3376123ad0265608abd7c2c4,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502224,Óptica y Optometría,134d0664a50037665e107f8e6b7be086,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2503490,Paisaje,97f7f5ef2244fa11dd7b60ccbdaf5e99,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501110,Pedagogía,227f9be19434b24dc6444c37bc992388,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501111,Periodismo,95fd77dd8f7c9c392544c17cb920e2aa,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2500462,Psicología,ed7eee91d212ac03a6048dab70d7ae25,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2501104,Química,cadff71de86f6b602aaacd063a421101,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2500975,Relaciones Laborales y Recursos Humanos,0f9bed1f33cdabfa2d26c726fe123c51,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2503954,Robótica,06b206b0fce883ec49a569e466459832,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502230,Trabajo Social,dc54706ea91f35621a1890536fdf62b5,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2502225,Veterinaria,8d88e1c7c2486af63671996c7f60c426,703d90006d377d97e3212ab3312a4e0d,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4313724,Abogacía y Procura,3fc834dc6b9f64bcd13e8cb59102ad48,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310351,Acuicultura,130c28f8804af72aa400438984253d23,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4317354,Arqueología y Ciencias de la Antigüedad,38114c6d40dcdc6bffab6b884611c9e3,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,3500657,"Atención Sanitaria, Gestión y Cuidados",7c1dbdc64e679914e0d03fdb444e6407,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,3500266,Biociencias Moleculares,fcbda345be3d0148b0c4f546dfa6983f,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316672,"Biodiversidad Terrestre: Caracterización, Conservación y Gestión",d3cd143a4ade9b4c9e427359cfb30670,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,3500262,Biofabricación,812a7808edcf5dd53892db17a56e79dc,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312997,Biología Marina,3d4353845d521538bfbba1ca15c07766,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4318542,Ciencia y Tecnologías de Información Cuántica,5697d3b84d5b729cd7de29fb73b56d7c,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316445,Computación de Altas Prestaciones / High Performance Computing,7c85410f54bbee272975adc47efdadf2,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4316885,"Condicionantes Genéticos, Nutricionales y Ambientales del Crecimiento y Desarrollo NUTRENVIGEN G+D Factors",728309a55eb97df100cffc58e4554327,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4317810,Derecho Transnacional de la Empresa y de las Tecnologías Digitales,7eebffcf2e88fb91707455c85e5e0895,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4317739,Desafíos de las Ciudades,3aed3d4d1f28493bc5016a3783a5af4b,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311753,Desarrollo Económico e Innovación,902c1217ff7b8712bf6c068723b1f9af,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4312425,Dirección de Actividades Educativas en la Naturaleza,a416236a6f8355692704dd4a93805073,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311754,Dirección de Empresas,bd1c08d917cbe4d4dcc22d97d06b2bcf,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500274,Dirección de Proyectos,805506c5f70be4423a85c3a9ae599c99,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4315112,Dirección y Gestión Contable y Financiera,df5f4d95874c02b3aa5a94061b5accdf,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500268,Economía Circular,15fd0c7e1471ef66942359a855139302,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316577,Economía,3f90b5d1aaed00c24dbe69a9682303a0,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316632,"Energías Renovables, Cambio Climático y Desarrollo Sostenible",c7148272d06fceb8d85cc9aa9b96aa85,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,3500286,Enseñanza de Español como Lengua Extranjera o Segunda Lengua,00d7b3381e7c498da96884e5a89b69c4,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4313558,"Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías",ca3ef0387ecb19ebda177afed2f4f872,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314246,Estudios de la Literatura y de la Cultura,9e0e97cc28b016bce60af49cf4f2ad31,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314355,Estudios Ingleses Avanzados y sus Aplicaciones,c24ff254b89b687981e473253f93253d,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4311758,Estudios Internacionales,fd5667a5e3b57092ef71828697611e13,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311760,"Estudios Medievales Europeos. Imágenes, Textos y Contextos",b9d19f5fe8690a05c20f634e9e11808f,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4315923,Filosofía. Conocimiento y Ciudadanía,bd3ce93fbca4a11c1dade5d95a09101b,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314596,Física,849204d9d847ef8df5971d7d37fb2279,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316711,Genómica y Genética,9bfcb6d1ef2d8ca1b5af79cc6d398449,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4317745,Gerontología,0bae6dc2b6b2b70f1d9b5a2088f75aaf,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,3500684,Gestión del Arte y el Patrimonio Cultural,6fa5cb1913b501b2348931baa36de3b2,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314274,"Gestión del Patrimonio Artístico y Arquitectónico, Museos y Mercado del Arte",8c6ea254a7d778e26eb690b301d8b466,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4318459,Gestión Sostenible del Agua,2f2f3bc9d52387a86eb4137df9b5ef9c,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4312031,Gestión y Dirección Laboral,138dfd05919a5c93f0853e0b82de09cc,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4318112,Gobierno Local y Políticas Públicas Innovadoras,5cba3ebcb2e41595cf606ca7387d68dd,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4318228,Historia Contemporánea,3afb52c71e7ba5f962d515d088e4354a,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4311727,Historia Contemporánea,3afb52c71e7ba5f962d515d088e4354a,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314595,"Historia Moderna: ""Monarquía de España"" Siglos XVI-XVIII",64e06ddfc5dee8f97871026c67a6f800,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4315428,"Igualdad, Género y Educación",d512cd74d18614b355551f4c5e0759bb,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500276,Ingeniería Agronómica,4c682dbbe96a4a019f2d59339b4f4dac,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318113,Ingeniería Ambiental,52aa9de62c1781d3e56dd518576769af,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500275,Ingeniería de Montes,f4a5cc14bf3e9c213eb4c55568e3751c,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314245,Ingeniería Química y Bioprocesos,8cbfafb611c858c5853c879a37ae01ac,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4316196,"Innovación en Nutrición, Seguridad y Tecnología Alimentarias",558bfcee849c6d2bcfbbdbfc8433ff62,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4317738,Inteligencia Artificial,39ad9260bc94209abf6e9b86f931f49c,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500258,Internet de las Cosas - IoT,ff84e342e9ccdba73255658b01ae890e,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311770,Investigación Biomédica,54cb7e3367fce358fa7da23e297f6ba1,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4316441,Investigación e Innovación en Didácticas Específicas para Educación Infantil y Primaria,84f6e691013d3b129601461dad6ff670,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311773,"Investigación en Educación, Diversidad Cultural y Desarrollo Comunitario",77e48b3548c31984256f091fecfc82b3,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314854,Investigación Química y Química Industrial,6291f69b2bc90d61824539bb2245674c,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4311777,Investigación y Desarrollo de Medicamentos,d9334d6ad7c70a299b0de40a63524aef,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4314271,Lingüística Aplicada,d0787e8d844dc299cafd9bb152f87769,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314422,Matemática Industrial,87cdb3587721e25f129fff63b384189f,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311779,Matemáticas,1797dd4c71c54b49b6e61abda59f4147,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4310850,Neurociencia,43cc51cbbf64ddf17b81c636938ea6f3,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4316688,Optometría,3b468cb9c8d0733e9bff9df8d81110c1,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4318541,Patrimonio Cultural Digital,13a93ef75e74884a564686deb0f25b58,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,3500264,Periodismo y Comunicación Multimedia,65f52b1d04e19d89aa8f91cd61133a73,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4317431,Planificación y Gestión Territorial,c9b00cff0baeac2432cda84e685af2b9,703d90006d377d97e3212ab3312a4e0d,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
