Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
3001961;Máster Universitario en Gestión y Dirección Laboral;(Conjunto);Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4312031;"Máster Universitario en Gestión y Dirección Laboral por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias sociales, trabajo social, relaciones laborales y recursos humanos, sociología, ciencia política y relaciones internacionales;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4310395;Máster Universitario en Gestión y Tecnología de Estructuras e Instalaciones por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4310598;Máster Universitario en Historia, Territorio y Recursos Patrimoniales por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Artes y Humanidades;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4317056;Máster Universitario en Industria 4.0 por la Universidad de León y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4311948;Máster Universitario en Información Técnica del Medicamento;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4318384;Máster Universitario en Ingeniería Aeronáutica por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;
4318116;Máster Universitario en Ingeniería Biomédica por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Interdisciplinar;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4314030;Máster Universitario en Ingeniería de la Automoción por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
3002727;Máster Universitario en Ingeniería de la Edificación y Construcciones Industriales;Universidad de Vigo;Máster - RD 56/2005 (2);Ingeniería y Arquitectura;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4314879;Máster Universitario en Ingeniería de Minas por la Universidad de Vigo;Universidad de Vigo;Máster - RD 822/2021 (3);Ingeniería y Arquitectura;Ingeniería química, ingeniería de los materiales e ingeniería del medio natural;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4314536;Máster Universitario en Ingeniería de Organización por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4310394;Máster Universitario en Ingeniería de Soldadura;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4314896;Máster Universitario en Ingeniería de Telecomunicación por la Universidad de Vigo;Universidad de Vigo;Máster - RD 822/2021 (3);Ingeniería y Arquitectura;Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4314537;Máster Universitario en Ingeniería Industrial por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4313179;Máster Universitario en Ingeniería Informática por la Universidad de Vigo;Universidad de Vigo;Máster - RD 822/2021 (3);Ingeniería y Arquitectura;Ingeniería informática y de sistemas;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4310358;Máster Universitario en Ingeniería Matemática;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3000398;Máster Universitario en Ingeniería Matemática;(Conjunto);Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310607;Máster Universitario en Ingeniería Química;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4310608;Máster Universitario en Ingeniería Telemática;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4311869;"Máster Universitario en Ingeniería Térmica por la Universidad de Burgos; la Universidad de Vigo y la Universidad del País Vasco/Euskal Herriko Unibertsitatea";(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4315277;Máster Universitario en Ingeniería Térmica por la Universidad de Vigo y la Universidad del País Vasco/Euskal Herriko Unibertsitatea;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3002728;Máster Universitario en Ingeniero de Soldadura;Universidad de Vigo;Máster - RD 56/2005 (2);Ingeniería y Arquitectura;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310396;Máster Universitario en Innovación Industrial y Optimización de Procesos por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
