id,NumberDistrict,NameDistrict,TypeVia,NameVia
T07069X,4,Les Corts,Carrer,Carrer Joan Obiols
T07070Q,4,Les Corts,Carrer,Carrer Trias i Giró
T07071R,4,Les Corts,Carrer,Carrer Jordi Girona
T07074U,4,Les Corts,Carrer,Carrer Jiménez i Iglesias
T07075V,4,Les Corts,Carrer,Carrer Doctor Ferran
T07076W,4,Les Corts,Carrer,Carrer Capità Arenas
T07079Z,4,Les Corts,Carrer,Carrer Manila
T07082U,4,Les Corts,Carrer,Carrer Comas i Solà
T07083V,4,Les Corts,Carrer,Carrer Doctors Trias i Pujol
T07084W,4,Les Corts,Carrer,Carrer Doctor August Pi i Sunyer
T07085X,4,Les Corts,Carrer,Carrer Serra i Hunter
T07086Y,4,Les Corts,Carrer,Carrer Lluís Pericot
T07089B,4,Les Corts,Carrer,Carrer Rubió i Lluch
T07092W,4,Les Corts,Carrer,Carrer Lluís Nicolau i d'Olwer
T07093X,4,Les Corts,Carrer,Carrer Pedro i Pons
T07109O,4,Les Corts,Carrer,Carrer Robert Gerhard
T07111I,4,Les Corts,Carrer,Carrer Enric Morera
T07112J,4,Les Corts,Passatge,Passatge Rosa Leveroni
T07113K,4,Les Corts,Carrer,Carrer Lamote de Grignon
T07117O,4,Les Corts,Gran Via,Gran Via Carles III
T07122L,4,Les Corts,Carrer,Carrer Pau Gargallo
T07130L,4,Les Corts,Avinguda,Avinguda Joan XXIII
T07134P,4,Les Corts,Carrer,Carrer Sabino Arana
T07135Q,4,Les Corts,Carrer,Carrer Joan Güell
T07136R,4,Les Corts,Carrer,Carrer Europa
T07138T,4,Les Corts,Carrer,Carrer Institut Frenopàtic
T07139U,4,Les Corts,Carrer,Carrer Joaquim Molins
T07140N,4,Les Corts,Carrer,Carrer Eugeni d'Ors
T07141O,4,Les Corts,Carrer,Carrer Corts
T07149W,4,Les Corts,Carrer,Carrer Mejía Lequerica
T07150P,4,Les Corts,Carrer,Carrer Dolors Masferrer i Bosch
T07161S,4,Les Corts,Carrer,Carrer Sarasate
T07163U,4,Les Corts,Carrer,Carrer Flos i Calcat
T07164V,4,Les Corts,Carretera,Carretera Aigües
T07165W,4,Les Corts,Passatge,Passatge Font del Lleó
T07166X,4,Les Corts,Passatge,Passatge Pearson
T07171U,4,Les Corts,Avinguda,Avinguda Pearson
T07172V,4,Les Corts,Carrer,Carrer Ametllers
T07174X,4,Les Corts,Passatge,Passatge Ametllers
T07177A,4,Les Corts,Carrer,Carrer Rábida
T07184Z,4,Les Corts,Carrer,Carrer Panamà
T07186B,4,Les Corts,Carrer,Carrer Buxó
T07189E,4,Les Corts,Avinguda,Avinguda Mare de Déu de Lorda
T07193A,4,Les Corts,Avinguda,Avinguda Esplugues
T07195C,4,Les Corts,Carrer,Carrer Miret i Sans
T07200I,4,Les Corts,Carrer,Carrer Joan d'Alòs
T07205N,4,Les Corts,Carrer,Carrer Arnús i de Garí
T07206O,4,Les Corts,Carrer,Carrer Doctor Joaquín Albarrán
T07208Q,4,Les Corts,Carrer,Carrer Castellet
T07225R,4,Les Corts,Carrer,Carrer Montevideo
T07234S,5,Sarrià-Sant Gervasi,Camí,Camí Mare de Déu de Lorda
T07238W,4,Les Corts,Carrer,Carrer Taquígraf Garriga
T07248Y,4,Les Corts,Carrer,Carrer Deu i Mata
T07253V,4,Les Corts,Plaça,Plaça Can Rosés
T07256Y,4,Les Corts,Carrer,Carrer Solà
T07259B,4,Les Corts,Carrer,Carrer Anglesola
T07262W,4,Les Corts,Carrer,Carrer Joan Gamper
T07267B,4,Les Corts,Carrer,Carrer Vilamur
T07272Y,4,Les Corts,Carrer,Carrer Doctor Ibáñez
T07277D,4,Les Corts,Carrer,Carrer Cabestany
T07281Z,4,Les Corts,Carrer,Carrer Numància
T07287F,4,Les Corts,Carrer,Carrer Aviació
T07289H,4,Les Corts,Carrer,Carrer Constança
T07292C,4,Les Corts,Carrer,Carrer Berguedà
T07294E,4,Les Corts,Travessera,Travessera Corts
T07302N,4,Les Corts,Carrer,Carrer Bordeus
T07305Q,4,Les Corts,Carrer,Carrer Morales
T07307S,4,Les Corts,Carrer,Carrer Montnegre
T07318V,4,Les Corts,Carrer,Carrer Taquígraf Serra
T07320P,4,Les Corts,Carrer,Carrer Breda
T07325U,4,Les Corts,Passatge,Passatge Piera
T07329Y,4,Les Corts,Carrer,Carrer Entença
T07336X,4,Les Corts,Carrer,Carrer Can Bruixa
T07338Z,4,Les Corts,Carrer,Carrer Marquès de Sentmenat
T07346Z,4,Les Corts,Carrer,Carrer Nicaragua
T07354Z,4,Les Corts,Carrer,Carrer Vallespir
T07362Z,4,Les Corts,Carrer,Carrer Galileu
T07375E,4,Les Corts,Carrer,Carrer Remei
T07377G,4,Les Corts,Carrer,Carrer Taquígraf Martí
T07387I,4,Les Corts,Carrer,Carrer Martí i Julià
T07394H,4,Les Corts,Carrer,Carrer Caravel·la La Niña
T07396J,4,Les Corts,Carrer,Carrer Agustina Saragossa
T07398L,4,Les Corts,Carrer,Carrer Doctor Fleming
T07402Q,4,Les Corts,Avinguda,Avinguda Sarrià
T07406U,4,Les Corts,Carrer,Carrer Fra Luis de Granada
T07414U,4,Les Corts,Passatge,Passatge Cinc Torres
T07415V,4,Les Corts,Carrer,Carrer Loreto
T07418Y,4,Les Corts,Plaça,Plaça Doctor Ignasi Barraquer
T07422U,4,Les Corts,Carrer,Carrer Gelabert
T07424W,4,Les Corts,Carrer,Carrer Equador
T07428A,4,Les Corts,Carrer,Carrer Prat d'en Rull
T07430U,4,Les Corts,Carrer,Carrer Caballero
T07431V,4,Les Corts,Carrer,Carrer Guitard
T07443Z,4,Les Corts,Passatge,Passatge Planell
T07449F,4,Les Corts,Passatge,Passatge Tubella
T07450Y,4,Les Corts,Carrer,Carrer Tubella
T07451Z,4,Les Corts,Carrer,Carrer Evarist Arnús
T07454C,4,Les Corts,Carrer,Carrer Novell
T07458G,4,Les Corts,Carrer,Carrer Comtes de Bell-lloc
T07462C,4,Les Corts,Carrer,Carrer Doctor Nubiola i Espinós
T07465F,4,Les Corts,Plaça,Plaça Comas
T07484I,4,Les Corts,Carrer,Carrer Lluçà
T07489N,4,Les Corts,Carrer,Carrer Fígols
T07496M,4,Les Corts,Carrer,Carrer Santa Caterina de Siena
T07512V,4,Les Corts,Carrer,Carrer Ardena
T07513W,4,Les Corts,Carrer,Carrer Castell d'Olorda
T07521W,4,Les Corts,Camí,Camí Finestrelles
T07522X,4,Les Corts,Carrer,Carrer Eduard Toldrà
T07527C,4,Les Corts,Carrer,Carrer Carreras
T07529E,4,Les Corts,Carrer,Carrer Torrent de les Roses
T07534B,4,Les Corts,Passatge,Passatge Santa Maria de Vilalba
T07535C,4,Les Corts,Costa,Costa Sant Bartomeu de la Quadra
T07539G,4,Les Corts,Carrer,Carrer Sant Pere de Romanies
T07540Z,4,Les Corts,Carrer,Carrer Puig d'Óssa
T07543C,4,Les Corts,Carrer,Carrer Aiguallonga
T07545E,4,Les Corts,Carrer,Carrer Herois del Bruc
T07553E,4,Les Corts,Carrer,Carrer Manuel Ballbé
T07557I,4,Les Corts,Carrer,Carrer Gran Capità
T07559K,4,Les Corts,Carrer,Carrer González Tablas
T07564H,4,Les Corts,Avinguda,Avinguda Exèrcit
T07566J,4,Les Corts,Carrer,Carrer Alfambra
T07583K,5,Sarrià-Sant Gervasi,Avinguda,Avinguda Sarrià
T07586N,4,Les Corts,Carrer,Carrer Comte de Güell
T07589Q,4,Les Corts,Carrer,Carrer Pintor Pahissa
T07591K,4,Les Corts,Passatge,Passatge Regent Mendieta
T07592L,4,Les Corts,Carrer,Carrer Emèrita Augusta
T07594N,4,Les Corts,Carrer,Carrer Arizala
T07597Q,4,Les Corts,Carrer,Carrer Regent Mendieta
T07605Z,4,Les Corts,Carrer,Carrer Felipe de Paz
T07615B,4,Les Corts,Carrer,Carrer Maria Barrientos
T07618E,4,Les Corts,Carrer,Carrer Comandant Benítez
T07620Y,4,Les Corts,Carrer,Carrer Conxita Supervia
T07626E,4,Les Corts,Passatge,Passatge Madrona Piera
T07628G,4,Les Corts,Passatge,Passatge Sant Ramon Nonat
T07631B,4,Les Corts,Avinguda,Avinguda Sant Ramon Nonat
T07637H,4,Les Corts,Passatge,Passatge Jordi Ferran
T07638I,4,Les Corts,Carrer,Carrer Danubi
T07644G,4,Les Corts,Carrer,Carrer Collblanc
T07648K,4,Les Corts,Carrer,Carrer Cardenal Reig
T07651F,4,Les Corts,Carrer,Carrer Pisuerga
T07654I,4,Les Corts,Carrer,Carrer Arístides Maillol
T07657L,4,Les Corts,Carrer,Carrer Pintor Ribalta
T07658M,4,Les Corts,Avinguda,Avinguda Doctor Marañón
T07667N,4,Les Corts,Carrer,Carrer Llorens i Artigas
T07670I,4,Les Corts,Carrer,Carrer Baldiri Reixac
T07674M,4,Les Corts,Avinguda,Avinguda Xile
T07679R,4,Les Corts,Plaça,Plaça Francesc Macià
T07680K,4,Les Corts,Carrer,Carrer Rita Bonnat
T07685P,4,Les Corts,Passatge,Passatge Jaume Roig
T07686Q,4,Les Corts,Carrer,Carrer Benavent
T07691N,4,Les Corts,Passatge,Passatge Albert Pinyol
T07692O,6,Gràcia,Carrer,Carrer Maspons
T07696S,6,Gràcia,Carrer,Carrer Planeta
T07700X,6,Gràcia,Carrer,Carrer Ros de Olano
T07705C,6,Gràcia,Carrer,Carrer Montseny
T07712B,6,Gràcia,Travessera,Travessera Gràcia
T07722D,6,Gràcia,Carrer,Carrer Pere Serafí
T07726H,6,Gràcia,Carrer,Carrer Sant Joaquim
T07730D,6,Gràcia,Carrer,Carrer Xiquets de Valls
T07732F,6,Gràcia,Carrer,Carrer Canó
T07734H,6,Gràcia,Carrer,Carrer Penedès
T07736J,6,Gràcia,Carrer,Carrer Torrent de l'Olla
T07745K,6,Gràcia,Carrer,Carrer Puigmartí
T07748N,6,Gràcia,Carrer,Carrer Ramis
T07749O,6,Gràcia,Carrer,Carrer Vallfogona
T07754L,6,Gràcia,Carrer,Carrer Terol
T07756N,6,Gràcia,Carrer,Carrer Ramón y Cajal
T07764N,6,Gràcia,Carrer,Carrer Bruniquer
T07768R,6,Gràcia,Plaça,Plaça Joanic
T07769S,6,Gràcia,Carrer,Carrer Torrijos
T07775Q,6,Gràcia,Carrer,Carrer Mare Déu dels Desemparats
T07778T,6,Gràcia,Carrer,Carrer Verdi
T07783Q,6,Gràcia,Carrer,Carrer Siracusa
T07788V,6,Gràcia,Carrer,Carrer Milà i Fontanals
T07794T,6,Gràcia,Carrer,Carrer Profeta
T07796V,6,Gràcia,Carrer,Carrer Samsó
T07800A,6,Gràcia,Carrer,Carrer Àngel
T07802C,6,Gràcia,Pas,Pas Àngel
T07803D,6,Gràcia,Carrer,Carrer Sol
T07804E,6,Gràcia,Carrer,Carrer Virtut
T07807H,6,Gràcia,Carrer,Carrer Jaén
T07809J,6,Gràcia,Carrer,Carrer Sant Marc
T07812E,6,Gràcia,Carrer,Carrer Berga
T07814G,6,Gràcia,Carrer,Carrer Cigne
T07815H,6,Gràcia,Rambla,Rambla Prat
T07818K,6,Gràcia,Carrer,Carrer Bretón de los Herreros
T07820E,6,Gràcia,Carrer,Carrer Benet Mercadé
T07822G,6,Gràcia,Carrer,Carrer Gran de Gràcia
T07828M,6,Gràcia,Carrer,Carrer Josep Torres
T07830G,6,Gràcia,Carrer,Carrer Fraternitat
T07832I,6,Gràcia,Carrer,Carrer Tagamanent
T07833J,6,Gràcia,Carrer,Carrer Tordera
T07840I,6,Gràcia,Carrer,Carrer Alba
T07841J,6,Gràcia,Carrer,Carrer Martínez de la Rosa
T07843L,6,Gràcia,Carrer,Carrer Mariana Pineda
T07844M,6,Gràcia,Carrer,Carrer Diluvi
T07848Q,6,Gràcia,Carrer,Carrer Aulèstia i Pijoan
T07849R,6,Gràcia,Carrer,Carrer Betlem
T07852M,6,Gràcia,Carrer,Carrer Topazi
T07855P,6,Gràcia,Carrer,Carrer Santa Rosa
T07857R,6,Gràcia,Carrer,Carrer Astúries
T07861N,6,Gràcia,Plaça,Plaça Diamant
T07865R,6,Gràcia,Plaça,Plaça Virreina
T07867T,6,Gràcia,Carrer,Carrer Trilla
T07869V,6,Gràcia,Carrer,Carrer Santa Àgata
T07872Q,6,Gràcia,Carrer,Carrer Badia
T07878W,6,Gràcia,Carrer,Carrer Maurici Serrahima
T07880Q,6,Gràcia,Carrer,Carrer Nil Fabra
T07882S,6,Gràcia,Carrer,Carrer Pérez Galdós
T07894W,6,Gràcia,Carrer,Carrer Perla
T07896Y,6,Gràcia,Carrer,Carrer Guilleries
T07898A,6,Gràcia,Carrer,Carrer Ciudad Real
T07901E,6,Gràcia,Carrer,Carrer Bellver
T07903G,6,Gràcia,Carrer,Carrer Martí
T07904H,6,Gràcia,Carrer,Carrer Biada
T07906J,6,Gràcia,Carrer,Carrer Providència
T07911G,6,Gràcia,Carrer,Carrer Santa Clotilde
T07912H,6,Gràcia,Carrer,Carrer Mateu
T07922J,6,Gràcia,Carrer,Carrer Or
T07930J,6,Gràcia,Carrer,Carrer Encarnació
T07942N,6,Gràcia,Carrer,Carrer Santa Perpètua
T07944P,6,Gràcia,Passatge,Passatge Frígola
T07945Q,6,Gràcia,Carrer,Carrer Salinas
T07946R,6,Gràcia,Carrer,Carrer Vilafranca
T07948T,6,Gràcia,Carrer,Carrer Massens
T07950N,6,Gràcia,Carrer,Carrer Torrent d'en Vidalet
T07954R,6,Gràcia,Carrer,Carrer Montmany
T07958V,6,Gràcia,Carrer,Carrer Sant Lluís
T07963S,6,Gràcia,Carrer,Carrer Manrique de Lara
T07964T,6,Gràcia,Carrer,Carrer Església
T07965U,6,Gràcia,Carrer,Carrer Joan Blanques
T07970R,6,Gràcia,Carrer,Carrer Torrent de les Flors
T07976X,6,Gràcia,Carrer,Carrer Quevedo
T07983W,6,Gràcia,Carrer,Carrer Escorial
T07993Y,6,Gràcia,Plaça,Plaça Rovira i Trias
T07996B,6,Gràcia,Carrer,Carrer Rabassa
T08000G,6,Gràcia,Carrer,Carrer Congost
T08004K,6,Gràcia,Carrer,Carrer Reig i Bonet
T08005L,6,Gràcia,Carrer,Carrer Tres Senyores
T08011J,6,Gràcia,Carrer,Carrer Santa Creu
T08012K,6,Gràcia,Carrer,Carrer Robí
T08018Q,6,Gràcia,Carrer,Carrer Alzina
T08023N,6,Gràcia,Carrer,Carrer Verntallat
T08027R,6,Gràcia,Plaça,Plaça Nord
T08033P,6,Gràcia,Carrer,Carrer Sant Salvador
T08045T,6,Gràcia,Carrer,Carrer Legalitat
T08048W,6,Gràcia,Plaça,Plaça Vila de Gràcia
T08051R,6,Gràcia,Carrer,Carrer Matilde
T08054U,6,Gràcia,Avinguda,Avinguda Riera de Cassoles
T08069B,6,Gràcia,Carrer,Carrer Albacete
T08074Y,6,Gràcia,Travessera,Travessera Dalt
T08076A,6,Gràcia,Avinguda,Avinguda República Argentina
T08080W,6,Gràcia,Via,Via Augusta
T08085B,6,Gràcia,Carrer,Carrer Riera de Sant Miquel
T08086C,6,Gràcia,Passeig,Passeig Gràcia
T08088E,6,Gràcia,Carrer,Carrer Sèneca
T08091Z,6,Gràcia,Carrer,Carrer Minerva
T08102L,6,Gràcia,Carrer,Carrer Doctor Rizal
T08108R,6,Gràcia,Carrer,Carrer Neptú
T08109S,6,Gràcia,Carrer,Carrer Luis Antúnez
T08114P,6,Gràcia,Carrer,Carrer Pou de la Riera
T08116R,6,Gràcia,Carrer,Carrer Santa Teresa
T08117S,6,Gràcia,Carrer,Carrer Santa Tecla
T08118T,6,Gràcia,Carrer,Carrer Sant Agustí
T08120N,6,Gràcia,Carrer,Carrer Bonavista
T08135U,6,Gràcia,Carrer,Carrer Gràcia
T08137W,6,Gràcia,Carrer,Carrer Francisco Giner
T08139Y,6,Gràcia,Carrer,Carrer Ferrer de Blanes
T08140R,6,Gràcia,Carrer,Carrer Mozart
T08142T,6,Gràcia,Carrer,Carrer Domènech
T08144V,6,Gràcia,Carrer,Carrer Venus
T08146X,6,Gràcia,Carrer,Carrer Esparreguera
T08147Y,6,Gràcia,Carrer,Carrer Jesús
T08149A,6,Gràcia,Carrer,Carrer Maria
T08152V,6,Gràcia,Carrer,Carrer Sant Pere Màrtir
T08157A,6,Gràcia,Carrer,Carrer Goya
T08159C,6,Gràcia,Carrer,Carrer Sant Domènec
T08162X,6,Gràcia,Carrer,Carrer Vic
T08163Y,6,Gràcia,Carrer,Carrer Sant Cristòfol
T08168D,6,Gràcia,Carrer,Carrer Sant Gabriel
T08171Y,6,Gràcia,Plaça,Plaça Gal·la Placídia
T08176D,6,Gràcia,Carrer,Carrer Oreneta
T08177E,6,Gràcia,Carrer,Carrer Milton
T08178F,6,Gràcia,Carrer,Carrer Santa Eugènia
T08179G,6,Gràcia,Carrer,Carrer Progrés
T08181A,6,Gràcia,Carrer,Carrer Perill
T08183C,6,Gràcia,Carrer,Carrer Llibertat
T08193E,6,Gràcia,Carrer,Carrer Lluís Vives
T08202O,6,Gràcia,Carrer,Carrer Terrassa
T08203P,6,Gràcia,Carrer,Carrer Abdó Terradas
T08207T,6,Gràcia,Carrer,Carrer Banyoles
T08209V,6,Gràcia,Carrer,Carrer Igualada
T08210O,6,Gràcia,Carrer,Carrer Monistrol
T08211P,6,Gràcia,Carrer,Carrer Santa Eulàlia
T08218W,6,Gràcia,Carrer,Carrer Indústria
T08224U,6,Gràcia,Carrer,Carrer Còrsega
T08228Y,6,Gràcia,Carrer,Carrer Sant Antoni Maria Claret
T08231T,6,Gràcia,Carrer,Carrer Bailèn
T08241V,6,Gràcia,Passatge,Passatge Alió
T08243X,6,Gràcia,Carrer,Carrer Roger de Flor
T08246A,6,Gràcia,Carrer,Carrer Nàpols
T08250W,6,Gràcia,Carrer,Carrer Grassot
T08255B,6,Gràcia,Carrer,Carrer Sicília
T08257D,6,Gràcia,Passatge,Passatge Mariner
T08278I,6,Gràcia,Passatge,Passatge Llavallol
T08280C,6,Gràcia,Carrer,Carrer Pi i Margall
T08284G,6,Gràcia,Carrer,Carrer Ca l'Alegre de Dalt
T08286I,6,Gràcia,Carrer,Carrer Joaquim Ruyra
T08288K,6,Gràcia,Carrer,Carrer Hipòlit Lázaro
T08292G,6,Gràcia,Carrer,Carrer Pare Laínez
T08298M,6,Gràcia,Carrer,Carrer Romans
T08305U,6,Gràcia,Carrer,Carrer Pau Alsina
T08309Y,6,Gràcia,Carrer,Carrer Ventalló
T08312T,6,Gràcia,Passatge,Passatge Nogués
T08323W,6,Gràcia,Passatge,Passatge Gomis
T08327A,6,Gràcia,Avinguda,Avinguda Vallcarca
T08331W,6,Gràcia,Carrer,Carrer Rubens
T08332X,6,Gràcia,Carrer,Carrer Sant Eudald
T08333Y,6,Gràcia,Passeig,Passeig Mare de Déu del Coll
T08339E,6,Gràcia,Carrer,Carrer Gustavo Bécquer
T08348F,6,Gràcia,Carrer,Carrer Baró de la Barre
T08349G,6,Gràcia,Carrer,Carrer Cardedeu
T08350Z,6,Gràcia,Passatge,Passatge Tona
T08353C,6,Gràcia,Carrer,Carrer Cambrils
T08365G,6,Gràcia,Carrer,Carrer Cardener
T08370D,6,Gràcia,Carrer,Carrer Balcells
T08373G,6,Gràcia,Passeig,Passeig Amunt
T08375I,6,Gràcia,Carrer,Carrer Camèlies
T08378L,6,Gràcia,Carrer,Carrer Mossèn Masdexexart
T08382H,6,Gràcia,Carrer,Carrer Llorer
T08391I,6,Gràcia,Passatge,Passatge Camil Oliveras
T08408A,6,Gràcia,Carrer,Carrer Sors
T08416A,6,Gràcia,Carrer,Carrer Olot
T08419D,6,Gràcia,Carrer,Carrer Mercedes
T08422Y,6,Gràcia,Rambla,Rambla Mercedes
T08425B,6,Gràcia,Passatge,Passatge Mercedes
T08426C,6,Gràcia,Passatge,Passatge Sant Josep de la Muntanya
T08427D,6,Gràcia,Carrer,Carrer Sant Cugat del Vallès
T08428E,6,Gràcia,Carrer,Carrer Larrard
T08434C,6,Gràcia,Avinguda,Avinguda Santuari St Josep Muntanya
T08441B,6,Gràcia,Carrer,Carrer Mare de Déu de la Salut
T08463H,6,Gràcia,Carrer,Carrer Lliri
T08464I,6,Gràcia,Carrer,Carrer Clavell
T08466K,6,Gràcia,Baixada,Baixada Glòria
T08472I,6,Gràcia,Passatge,Passatge Garcia i Robles
T08475L,6,Gràcia,Carrer,Carrer Albigesos
T08476M,6,Gràcia,Passatge,Passatge Espíria
T08477N,6,Gràcia,Carrer,Carrer Repartidor
T08487P,6,Gràcia,Baixada,Baixada Briz
T08493N,6,Gràcia,Carrer,Carrer Granja
T08504Z,6,Gràcia,Carrer,Carrer Argentona
T08513A,6,Gràcia,Riera,Riera Can Toda
T08515C,6,Gràcia,Carrer,Carrer Miquel i Badia
T08519G,6,Gràcia,Avinguda,Avinguda Pompeu Fabra
T08520Z,6,Gràcia,Carrer,Carrer Molist
T08522B,6,Gràcia,Carrer,Carrer Antequera
T08526F,6,Gràcia,Passatge,Passatge Sagrada Família
T08527G,6,Gràcia,Carrer,Carrer Sant Josep Cottolengo
T08530B,6,Gràcia,Carrer,Carrer Pare Jacint Alegre
T08533E,6,Gràcia,Carrer,Carrer Marianao
T08535G,6,Gràcia,Carrer,Carrer Santa Elionor
T08541E,6,Gràcia,Carrer,Carrer Mare de Déu del Coll
T08545I,6,Gràcia,Carrer,Carrer Maignon
T08548L,6,Gràcia,Passatge,Passatge Napoleó
T08549M,6,Gràcia,Carrer,Carrer Valldoreix
T08551G,6,Gràcia,Carrer,Carrer Sargelet
T08553I,6,Gràcia,Avinguda,Avinguda Coll del Portell
T08561I,6,Gràcia,Carrer,Carrer Sostres
T08571K,6,Gràcia,Carrer,Carrer Ballester
T08573M,6,Gràcia,Carrer,Carrer Bolívar
T08575O,6,Gràcia,Carrer,Carrer Agramunt
T08582N,6,Gràcia,Carrer,Carrer Farigola
T08584P,6,Gràcia,Carrer,Carrer Argentera
T08585Q,6,Gràcia,Carrer,Carrer Calendau
T08590N,6,Gràcia,Carrer,Carrer Sant Camil
T08591O,6,Gràcia,Passatge,Passatge Isabel
T08594R,6,Gràcia,Carrer,Carrer Balears
T08599W,6,Gràcia,Passeig,Passeig Turull
T08604C,6,Gràcia,Carrer,Carrer Móra d'Ebre
T08615F,6,Gràcia,Carrer,Carrer Beat Almató
T08618I,6,Gràcia,Carrer,Carrer Montornès
T08627J,6,Gràcia,Carrer,Carrer Anna Piferrer
T08629L,6,Gràcia,Carrer,Carrer Ca l'Alegre
T08631F,6,Gràcia,Carrer,Carrer Cesare Cantù
T08632G,6,Gràcia,Carrer,Carrer Ticià
T08633H,6,Gràcia,Carrer,Carrer Morell
T08635J,6,Gràcia,Passatge,Passatge Cardedeu
T08640G,6,Gràcia,Plaça,Plaça Olèrdola
T08642I,6,Gràcia,Carrer,Carrer Palou
T08643J,6,Gràcia,Carrer,Carrer Veciana
T08646M,6,Gràcia,Carrer,Carrer Mediona
T08647N,6,Gràcia,Carrer,Carrer Goldoni
T08648O,6,Gràcia,Carrer,Carrer Ariosto
T08658Q,6,Gràcia,Carrer,Carrer Salvador Alarma
T08661L,6,Gràcia,Carrer,Carrer Enric Clarasó
T08663N,6,Gràcia,Carrer,Carrer Josep M. Sert
T08666Q,6,Gràcia,Carrer,Carrer Apel·les Mestres
T08668S,6,Gràcia,Carretera,Carretera Sant Cugat
T08670M,6,Gràcia,Carrer,Carrer Gutenberg
T08673P,6,Gràcia,Carrer,Carrer Palma de Sant Genís
T08674Q,6,Gràcia,Carrer,Carrer Rosella
T08675R,6,Gràcia,Carrer,Carrer Sant Onofre
T08676S,6,Gràcia,Carrer,Carrer Penitents
T08683R,6,Gràcia,Carrer,Carrer August Font
T08685T,6,Gràcia,Carrer,Carrer Josep M. Jujol
T08686U,6,Gràcia,Carrer,Carrer Carles Pirozzini
T08688W,6,Gràcia,Carrer,Carrer Navata
T08690Q,6,Gràcia,Carrer,Carrer Trullols
T08694U,6,Gràcia,Baixada,Baixada Sant Marià
T08697X,6,Gràcia,Baixada,Baixada Solanell
T08700B,6,Gràcia,Carrer,Carrer Font del Coll
T08702D,6,Gràcia,Carrer,Carrer Móra la Nova
T08717K,6,Gràcia,Carrer,Carrer Duran i Borrell
T08720F,6,Gràcia,Carrer,Carrer Font del Remei
T08721G,6,Gràcia,Carrer,Carrer Francesc Tarafa
T08723I,6,Gràcia,Carrer,Carrer Pau Ferran
T08726L,6,Gràcia,Carrer,Carrer Tirso
T08731I,6,Gràcia,Passatge,Passatge Guillem Abiell
T08732J,6,Gràcia,Carrer,Carrer Torrent del Remei
T08733K,6,Gràcia,Carrer,Carrer Pere Llobet
T08735M,6,Gràcia,Carrer,Carrer Jaume Cascalls
T08738P,6,Gràcia,Carrer,Carrer Lluís Bonifaç
T08739Q,6,Gràcia,Carrer,Carrer Haití
T08743M,6,Gràcia,Carrer,Carrer Riu de la Plata
T08747Q,6,Gràcia,Carrer,Carrer Portell
T08753O,6,Gràcia,Carrer,Carrer Collserola
T08759U,6,Gràcia,Carrer,Carrer Taxdirt
T08777W,10,Sant Martí,Carrer,Carrer Huelva
T08779Y,10,Sant Martí,Rambla,Rambla Guipúscoa
T08782T,10,Sant Martí,Carrer,Carrer Concili de Trento
T08784V,10,Sant Martí,Carrer,Carrer Bac de Roda
T08786X,10,Sant Martí,Carrer,Carrer Espronceda
T08788Z,10,Sant Martí,Carrer,Carrer Lope de Vega
T08791U,10,Sant Martí,Carrer,Carrer Verneda
T08795Y,10,Sant Martí,Carrer,Carrer Bilbao
T08799C,10,Sant Martí,Carrer,Carrer Monturiol
T08804I,10,Sant Martí,Carrer,Carrer Sant Joan de Malta
T08808M,10,Sant Martí,Carrer,Carrer Edison
T08814K,10,Sant Martí,Carrer,Carrer Guatemala
T08816M,10,Sant Martí,Carrer,Carrer Democràcia
T08818O,10,Sant Martí,Carrer,Carrer Vehils
T08820I,10,Sant Martí,Rambla,Rambla Poblenou
T08822K,10,Sant Martí,Carrer,Carrer Municipi
T08825N,10,Sant Martí,Carrer,Carrer Fluvià
T08826O,10,Sant Martí,Carrer,Carrer València
T08830K,10,Sant Martí,Carrer,Carrer Clot
T08834O,10,Sant Martí,Carrer,Carrer Biscaia
T08836Q,10,Sant Martí,Carrer,Carrer Las Navas de Tolosa
T08840M,10,Sant Martí,Carrer,Carrer Trinxant
T08843P,10,Sant Martí,Passatge,Passatge Pinyol
T08844Q,10,Sant Martí,Passatge,Passatge Ca dels Seguers
T08845R,10,Sant Martí,Passatge,Passatge Malet
T08849V,10,Sant Martí,Carrer,Carrer Tomàs Padró
T08854S,10,Sant Martí,Carrer,Carrer Sospir
T08855T,10,Sant Martí,Carrer,Carrer Nació
T08863T,10,Sant Martí,Carrer,Carrer Amargor
T08865V,10,Sant Martí,Carrer,Carrer Lorenzale
T08871T,10,Sant Martí,Passatge,Passatge Andreví
T08872U,10,Sant Martí,Carrer,Carrer Joan de Peguera
T08876Y,10,Sant Martí,Carrer,Carrer Coll i Vehí
T08879B,10,Sant Martí,Carrer,Carrer Ruiz de Padrón
T08882W,10,Sant Martí,Carrer,Carrer Besalú
T08886A,10,Sant Martí,Carrer,Carrer Ripollès
T08892Y,10,Sant Martí,Carrer,Carrer Degà Bahí
T08896C,10,Sant Martí,Carrer,Carrer Freser
T08900H,10,Sant Martí,Carrer,Carrer Indústria
T08911K,10,Sant Martí,Carrer,Carrer Guinardó
T08912L,10,Sant Martí,Passeig,Passeig Maragall
T08915O,10,Sant Martí,Passatge,Passatge Travessera
T08917Q,10,Sant Martí,Passatge,Passatge Ginecòs
T08920L,10,Sant Martí,Carrer,Carrer Conca
T08928T,10,Sant Martí,Passatge,Passatge Roura
T08929U,10,Sant Martí,Carrer,Carrer Sant Quintí
