FID,Distric_D,NDistric_D,NVia_D
7840,05,Sarrià-Sant Gervasi,Carrer Pedró de la Creu
7845,05,Sarrià-Sant Gervasi,Carrer Duquessa d'Orleans
7849,05,Sarrià-Sant Gervasi,Carrer Gresolet
7850,05,Sarrià-Sant Gervasi,Carrer Carme Karr
7852,05,Sarrià-Sant Gervasi,Carrer Setantí
7854,05,Sarrià-Sant Gervasi,Carrer Clos de Sant Francesc
7858,05,Sarrià-Sant Gervasi,Carrer Arquitecte Mas
7859,05,Sarrià-Sant Gervasi,Carrer Negrevernís
7862,05,Sarrià-Sant Gervasi,Carrer Paletes
7866,05,Sarrià-Sant Gervasi,Carrer Rector Voltà
7867,05,Sarrià-Sant Gervasi,Carrer Mimoses
7868,05,Sarrià-Sant Gervasi,Carrer Hort de la Vila
7870,05,Sarrià-Sant Gervasi,Carrer Salvador Mundí
7873,05,Sarrià-Sant Gervasi,Carrer Euterpe
7874,05,Sarrià-Sant Gervasi,Carrer Dalmàcia
7876,05,Sarrià-Sant Gervasi,Passeig Reina Elisenda de Montcada
7878,05,Sarrià-Sant Gervasi,Carrer Montevideo
7882,05,Sarrià-Sant Gervasi,Carrer Can Móra
7883,05,Sarrià-Sant Gervasi,Carrer Elisenda de Pinós
7886,05,Sarrià-Sant Gervasi,Carrer Monestir
7891,05,Sarrià-Sant Gervasi,Carrer Enric Giménez
7893,05,Sarrià-Sant Gervasi,Carrer Doctor Farreras i Valentí
7894,05,Sarrià-Sant Gervasi,Carrer Doctor Francesc Darder
7895,05,Sarrià-Sant Gervasi,Carrer Domínguez i Miralles
7896,05,Sarrià-Sant Gervasi,Carrer Mendel
7897,05,Sarrià-Sant Gervasi,Carrer Pons i Serra
7900,05,Sarrià-Sant Gervasi,Passeig Claudi Güell
7909,05,Sarrià-Sant Gervasi,Passatge Fontanelles
7910,05,Sarrià-Sant Gervasi,Carrer Dalmases
7916,05,Sarrià-Sant Gervasi,Carrer Rosales
7917,05,Sarrià-Sant Gervasi,Passeig Bonanova
7924,05,Sarrià-Sant Gervasi,Carrer Iradier
7926,05,Sarrià-Sant Gervasi,Carrer Esperança
7929,05,Sarrià-Sant Gervasi,Carrer Margenat
7931,05,Sarrià-Sant Gervasi,Carrer Dolors Monserdà
7934,05,Sarrià-Sant Gervasi,Carrer Avió Plus Ultra
7941,05,Sarrià-Sant Gervasi,Carrer Graus
7943,05,Sarrià-Sant Gervasi,Carrer Carrasco i Formiguera
7944,05,Sarrià-Sant Gervasi,Carrer Sagrat Cor
7945,05,Sarrià-Sant Gervasi,Carrer Santa Magdalena Sofia
7946,05,Sarrià-Sant Gervasi,Carrer Ramon Miquel i Planas
7947,05,Sarrià-Sant Gervasi,Carrer Pare Miquel de Sarrià
7948,05,Sarrià-Sant Gervasi,Carrer Marquesa de Vilallonga
7953,05,Sarrià-Sant Gervasi,Carrer Canàries
7954,05,Sarrià-Sant Gervasi,Carrer Planella
7959,05,Sarrià-Sant Gervasi,Carrer Immaculada
7964,05,Sarrià-Sant Gervasi,Carrer Josep Roura
7965,05,Sarrià-Sant Gervasi,Carrer Marinada
7966,05,Sarrià-Sant Gervasi,Carrer Horaci
7968,05,Sarrià-Sant Gervasi,Carrer Quatre Camins
7969,05,Sarrià-Sant Gervasi,Carrer Valeta d'Arquer
7972,05,Sarrià-Sant Gervasi,Carrer Jaume Càncer
7977,05,Sarrià-Sant Gervasi,Carrer Carrencà
7981,05,Sarrià-Sant Gervasi,Carrer Emancipació
7994,05,Sarrià-Sant Gervasi,Carrer Josep Balari
7995,05,Sarrià-Sant Gervasi,Carrer Cerignola
7996,05,Sarrià-Sant Gervasi,Carrer Bertrand i Serra
7998,05,Sarrià-Sant Gervasi,Carrer Ricardo Calvo
8000,05,Sarrià-Sant Gervasi,Carrer Sant Casimir
8001,05,Sarrià-Sant Gervasi,Carrer Torras i Pujalt
8008,05,Sarrià-Sant Gervasi,Carrer Prats de Molló
8010,05,Sarrià-Sant Gervasi,Carrer Ravella
8015,05,Sarrià-Sant Gervasi,Carrer Mandri
8027,05,Sarrià-Sant Gervasi,Carrer Camp
8029,05,Sarrià-Sant Gervasi,Carrer Ciutat de Balaguer
8035,05,Sarrià-Sant Gervasi,Carrer Sant Màrius
8040,05,Sarrià-Sant Gervasi,Plaça Camp
8046,05,Sarrià-Sant Gervasi,Carrer Arimon
8049,05,Sarrià-Sant Gervasi,Carrer Artesa de Segre
8065,05,Sarrià-Sant Gervasi,Carrer Sant Elies
8070,05,Sarrià-Sant Gervasi,Carrer Ferran Valls i Taberner
8071,05,Sarrià-Sant Gervasi,Carrer Montecassino
8072,05,Sarrià-Sant Gervasi,Carrer Turó de Monterols
8073,05,Sarrià-Sant Gervasi,Carrer Brusi
8075,05,Sarrià-Sant Gervasi,Carrer Atenes
8078,05,Sarrià-Sant Gervasi,Carrer Corint
8079,05,Sarrià-Sant Gervasi,Carrer Gualbes
8080,05,Sarrià-Sant Gervasi,Plaça Adrià
8085,05,Sarrià-Sant Gervasi,Carrer Francolí
8089,05,Sarrià-Sant Gervasi,Carrer Sant Hermenegild
8093,05,Sarrià-Sant Gervasi,Carrer Manuel Angelon
8094,05,Sarrià-Sant Gervasi,Carrer Ríos Rosas
8098,05,Sarrià-Sant Gervasi,Carrer Putxet
8100,05,Sarrià-Sant Gervasi,Carrer Pàdua
8105,05,Sarrià-Sant Gervasi,Carrer Sant Guillem
8107,05,Sarrià-Sant Gervasi,Carrer Gleva
8109,05,Sarrià-Sant Gervasi,Carrer Saragossa
8125,05,Sarrià-Sant Gervasi,Carrer Bertran
8129,05,Sarrià-Sant Gervasi,Plaça Figuerola
8130,05,Sarrià-Sant Gervasi,Carrer Musitu
8132,05,Sarrià-Sant Gervasi,Carrer Castanyer
8136,05,Sarrià-Sant Gervasi,Carrer Roca i Batlle
8137,05,Sarrià-Sant Gervasi,Plaça Joaquim Folguera
8141,05,Sarrià-Sant Gervasi,Carrer Pintor Gimeno
8143,05,Sarrià-Sant Gervasi,Carrer Miño
8144,05,Sarrià-Sant Gervasi,Carrer Illas i Vidal
8145,05,Sarrià-Sant Gervasi,Carrer Sant Gervasi de Cassoles
8149,05,Sarrià-Sant Gervasi,Carrer Rubinstein
8150,05,Sarrià-Sant Gervasi,Carrer Vilarós
8151,05,Sarrià-Sant Gervasi,Carrer Berlinès
8156,05,Sarrià-Sant Gervasi,Carrer Pujol
8158,05,Sarrià-Sant Gervasi,Carrer Bisbe Sivilla
8169,05,Sarrià-Sant Gervasi,Carrer Hercegovina
8171,05,Sarrià-Sant Gervasi,Carrer Elisa
8172,05,Sarrià-Sant Gervasi,Carrer Puig-reig
8175,05,Sarrià-Sant Gervasi,Carrer Escipió
8179,05,Sarrià-Sant Gervasi,Carrer Ballester
8181,05,Sarrià-Sant Gervasi,Carrer Vallirana
8183,05,Sarrià-Sant Gervasi,Carrer Jules Verne
8186,05,Sarrià-Sant Gervasi,Carrer Manacor
8190,05,Sarrià-Sant Gervasi,Carrer Osona
8191,05,Sarrià-Sant Gervasi,Carrer Homer
8194,05,Sarrià-Sant Gervasi,Carrer Monegal
8196,05,Sarrià-Sant Gervasi,Carrer Felip Gil
8197,05,Sarrià-Sant Gervasi,Carrer Maó
8201,05,Sarrià-Sant Gervasi,Carrer Reus
8207,05,Sarrià-Sant Gervasi,Carrer Figueres
8213,05,Sarrià-Sant Gervasi,Carrer Vilana
8219,05,Sarrià-Sant Gervasi,Carrer Bigai
8221,05,Sarrià-Sant Gervasi,Carrer Sant Delfí
8222,05,Sarrià-Sant Gervasi,Plaça Bonanova
8225,05,Sarrià-Sant Gervasi,Carrer Sant Joan de la Salle
8227,05,Sarrià-Sant Gervasi,Carrer Lluçanès
8228,05,Sarrià-Sant Gervasi,Passeig Sant Gervasi
8229,05,Sarrià-Sant Gervasi,Carrer Solsonès
8231,05,Sarrià-Sant Gervasi,Carrer Teodora Lamadrid
8234,05,Sarrià-Sant Gervasi,Carrer Buscarons
8235,05,Sarrià-Sant Gervasi,Carrer Moragas
8239,05,Sarrià-Sant Gervasi,Carrer Alcoi
8240,05,Sarrià-Sant Gervasi,Plaça Molina
8260,05,Sarrià-Sant Gervasi,Carrer Lincoln
8272,05,Sarrià-Sant Gervasi,Carrer Santjoanistes
8276,05,Sarrià-Sant Gervasi,Passatge Sant Felip
8277,05,Sarrià-Sant Gervasi,Carrer Matilde Díez
8278,05,Sarrià-Sant Gervasi,Carrer Guillem Tell
8281,05,Sarrià-Sant Gervasi,Passatge Mulet
8291,05,Sarrià-Sant Gervasi,Carrer Septimània
8293,05,Sarrià-Sant Gervasi,Carrer Berna
8297,05,Sarrià-Sant Gervasi,Carrer Torre
8298,05,Sarrià-Sant Gervasi,Carrer Mare de Déu de Gràcia
8302,05,Sarrià-Sant Gervasi,Carrer Sant Magí
8303,05,Sarrià-Sant Gervasi,Carrer Mossèn Xiró
8305,05,Sarrià-Sant Gervasi,Carrer Camps i Fabrés
8306,05,Sarrià-Sant Gervasi,Carrer Mont-roig
8314,05,Sarrià-Sant Gervasi,Carrer Ferran Puig
8319,05,Sarrià-Sant Gervasi,Carrer Portolà
8321,05,Sarrià-Sant Gervasi,Carrer Agramunt
8323,05,Sarrià-Sant Gervasi,Carrer Costa
8324,05,Sarrià-Sant Gervasi,Carrer Marmellà
8325,05,Sarrià-Sant Gervasi,Carrer Hurtado
8329,05,Sarrià-Sant Gervasi,Carrer Lucà
8330,05,Sarrià-Sant Gervasi,Carrer Mare de Déu del Carmel
8331,05,Sarrià-Sant Gervasi,Carrer Roma
8333,05,Sarrià-Sant Gervasi,Carrer Suïssa
8334,05,Sarrià-Sant Gervasi,Carrer Solanes
8335,05,Sarrià-Sant Gervasi,Carrer Espinoi
8337,05,Sarrià-Sant Gervasi,Carrer Caire
8338,05,Sarrià-Sant Gervasi,Carrer Craywinckel
8341,05,Sarrià-Sant Gervasi,Avinguda Tibidabo
8348,05,Sarrià-Sant Gervasi,Passatge Forasté
8349,05,Sarrià-Sant Gervasi,Carrer Lleó XIII
8351,05,Sarrià-Sant Gervasi,Carrer Mas Yebra
8353,05,Sarrià-Sant Gervasi,Carrer García-Mariño
8356,05,Sarrià-Sant Gervasi,Passatge Maluquer
8357,05,Sarrià-Sant Gervasi,Carrer Jesús i Maria
8360,05,Sarrià-Sant Gervasi,Carrer Dominics
8364,05,Sarrià-Sant Gervasi,Carrer Cister
8367,05,Sarrià-Sant Gervasi,Carrer Sant Liguori
8368,05,Sarrià-Sant Gervasi,Carrer Vendrell
8370,05,Sarrià-Sant Gervasi,Carrer Melilla
8376,05,Sarrià-Sant Gervasi,Plaça Calvó
8380,05,Sarrià-Sant Gervasi,Carrer Claravall
8381,05,Sarrià-Sant Gervasi,Carrer Infanta Isabel
8382,05,Sarrià-Sant Gervasi,Carrer Mossèn Vives
8385,05,Sarrià-Sant Gervasi,Carrer Travessia
8390,05,Sarrià-Sant Gervasi,Carrer Can Caralleu
8395,05,Sarrià-Sant Gervasi,Passeig Santa Eulàlia
8397,05,Sarrià-Sant Gervasi,Carrer Nou de Santa Eulàlia
8398,05,Sarrià-Sant Gervasi,Carrer Santa Filomena
8400,05,Sarrià-Sant Gervasi,Carrer Tres Reis
8403,05,Sarrià-Sant Gervasi,Carrer Isaac Albéniz
8404,05,Sarrià-Sant Gervasi,Carrer General Vives
8405,05,Sarrià-Sant Gervasi,Avinguda Vallvidrera
8408,05,Sarrià-Sant Gervasi,Carrer Granados
8409,05,Sarrià-Sant Gervasi,Carrer Sant Pere Claver
8410,05,Sarrià-Sant Gervasi,Passatge Torras i Bages
8411,05,Sarrià-Sant Gervasi,Carrer Martorell i Peña
8416,05,Sarrià-Sant Gervasi,Carrer Stma Trinitat del Mont
8418,05,Sarrià-Sant Gervasi,Carrer Circumval·lació
8420,05,Sarrià-Sant Gervasi,Passatge Jorba
8423,05,Sarrià-Sant Gervasi,Carrer Plantada
8424,05,Sarrià-Sant Gervasi,Carrer Terré
8428,05,Sarrià-Sant Gervasi,Carrer Pomaret
8432,05,Sarrià-Sant Gervasi,Carrer Institut Químic de Sarrià
8437,05,Sarrià-Sant Gervasi,Carrer Desert
8438,05,Sarrià-Sant Gervasi,Carrer Vidal i Quadras
8441,05,Sarrià-Sant Gervasi,Carrer Román Macaya
8448,05,Sarrià-Sant Gervasi,Carrer Teodor Roviralta
8450,05,Sarrià-Sant Gervasi,Carrer Vista Bella
8453,05,Sarrià-Sant Gervasi,Carrer Josep Garí
8455,05,Sarrià-Sant Gervasi,Carrer Comte de Sert
8456,05,Sarrià-Sant Gervasi,Carrer Lluís Muntadas
8457,05,Sarrià-Sant Gervasi,Carrer Bellesguard
8458,05,Sarrià-Sant Gervasi,Carrer Josep Canaleta
8462,05,Sarrià-Sant Gervasi,Camí Vallvidrera
8463,05,Sarrià-Sant Gervasi,Passatge Bonavista
8464,05,Sarrià-Sant Gervasi,Carrer Guarda Anton
8466,05,Sarrià-Sant Gervasi,Carrer Bonaventura Roig
8467,05,Sarrià-Sant Gervasi,Carretera Vallvidrera a Barcelona
8468,05,Sarrià-Sant Gervasi,Carretera Vallvidrera al Tibidabo
8470,05,Sarrià-Sant Gervasi,Carretera Observatori Fabra
8474,05,Sarrià-Sant Gervasi,Carrer Palafolls
8475,05,Sarrià-Sant Gervasi,Carretera Aigües
8476,05,Sarrià-Sant Gervasi,Carrer Gratallops
8482,05,Sarrià-Sant Gervasi,Camí Lliça
8483,05,Sarrià-Sant Gervasi,Carrer Poeta
8484,05,Sarrià-Sant Gervasi,Passatge Talaia
8485,05,Sarrià-Sant Gervasi,Carretera Sarrià a Vallvidrera
8487,05,Sarrià-Sant Gervasi,Carrer Pau Feu
8489,05,Sarrià-Sant Gervasi,Carrer Carroç
8496,05,Sarrià-Sant Gervasi,Carrer Comandant Llança
8497,05,Sarrià-Sant Gervasi,Carrer Sant Jaume Apòstol
8498,05,Sarrià-Sant Gervasi,Drecera Vallvidrera
8501,05,Sarrià-Sant Gervasi,Carrer Actor Morano
8502,05,Sarrià-Sant Gervasi,Carrer Actriu Tubau
8506,05,Sarrià-Sant Gervasi,Carrer Alberes
8508,05,Sarrià-Sant Gervasi,Carrer Algarves
8510,05,Sarrià-Sant Gervasi,Carrer Manelic
8511,05,Sarrià-Sant Gervasi,Carrer Navarro i Reverter
8512,05,Sarrià-Sant Gervasi,Carrer Can Basseda
8513,05,Sarrià-Sant Gervasi,Carrer Casafranca
8515,05,Sarrià-Sant Gervasi,Carrer Gabriel Ferrater
8517,05,Sarrià-Sant Gervasi,Carretera Església
8520,05,Sarrià-Sant Gervasi,Torrent Font del Mont
8522,05,Sarrià-Sant Gervasi,Carrer Font del Mont
8525,05,Sarrià-Sant Gervasi,Passatge Font del Mont
8526,05,Sarrià-Sant Gervasi,Carrer Bosc
8528,05,Sarrià-Sant Gervasi,Carrer Santpedor
8534,05,Sarrià-Sant Gervasi,Passatge Santa Amèlia
8536,05,Sarrià-Sant Gervasi,Carretera Santa Creu Olorda a Sarrià
8537,05,Sarrià-Sant Gervasi,Carrer Mont d'Orsà
8539,05,Sarrià-Sant Gervasi,Camí Vell Sta Creu Olorda Vallvi
8540,05,Sarrià-Sant Gervasi,Carrer Romaninar
8542,05,Sarrià-Sant Gervasi,Camí Molí de Vallvidrera
8546,05,Sarrià-Sant Gervasi,Carrer Espinagosa
8547,05,Sarrià-Sant Gervasi,Carrer Ginestera
8548,05,Sarrià-Sant Gervasi,Carrer Turó
8552,05,Sarrià-Sant Gervasi,Carrer Panxampla
8553,05,Sarrià-Sant Gervasi,Carrer Guerau de Liost
8555,05,Sarrià-Sant Gervasi,Carrer Reis Catòlics
8556,05,Sarrià-Sant Gervasi,Carrer Llicorella
8558,05,Sarrià-Sant Gervasi,Carrer Vitrària
8559,05,Sarrià-Sant Gervasi,Carrer Casetes
8560,05,Sarrià-Sant Gervasi,Carrer Llebrencs
8562,05,Sarrià-Sant Gervasi,Torrent Can Caralleu
8563,05,Sarrià-Sant Gervasi,Carrer Pins de Can Caralleu
8564,05,Sarrià-Sant Gervasi,Camí Aigües
8565,05,Sarrià-Sant Gervasi,Carrer Major de Can Caralleu
8568,05,Sarrià-Sant Gervasi,Carrer Guarderia
8571,05,Sarrià-Sant Gervasi,Carrer Maria Reina
8573,05,Sarrià-Sant Gervasi,Carrer Capella de Can Caralleu
8576,05,Sarrià-Sant Gervasi,Carrer Escales de Can Caralleu
8577,05,Sarrià-Sant Gervasi,Passatge Blada
8578,05,Sarrià-Sant Gervasi,Carrer Savina
8580,05,Sarrià-Sant Gervasi,Carrer Gardènia
8582,05,Sarrià-Sant Gervasi,Costa Perdius
8583,05,Sarrià-Sant Gervasi,Avinguda Rossinyols
8585,05,Sarrià-Sant Gervasi,Carrer Robínia
8588,05,Sarrià-Sant Gervasi,Passatge Àtom
8589,05,Sarrià-Sant Gervasi,Carrer Madame Butterfly
8591,05,Sarrià-Sant Gervasi,Carrer Presseguer
8593,05,Sarrià-Sant Gervasi,Carrer Lilà
8595,05,Sarrià-Sant Gervasi,Carrer Ullastre
8597,05,Sarrià-Sant Gervasi,Carrer Nebuloses
8600,05,Sarrià-Sant Gervasi,Avinguda Tots Sants
8603,05,Sarrià-Sant Gervasi,Carrer Orellana
8604,05,Sarrià-Sant Gervasi,Carrer Major del Rectoret
8605,05,Sarrià-Sant Gervasi,Carrer Bohemis
8607,05,Sarrià-Sant Gervasi,Carrer Lohengrin
8608,05,Sarrià-Sant Gervasi,Carrer Marco Polo
8612,05,Sarrià-Sant Gervasi,Carrer Trèmol
8616,05,Sarrià-Sant Gervasi,Camí Vallvidrera al Tibidabo
8619,05,Sarrià-Sant Gervasi,Camí Cal Totxo
8621,05,Sarrià-Sant Gervasi,Carrer Colònia del Tibidabo
8623,05,Sarrià-Sant Gervasi,Camí Sant Cugat
8625,05,Sarrià-Sant Gervasi,Carrer Margalló
8626,05,Sarrià-Sant Gervasi,Carrer Perera
8633,05,Sarrià-Sant Gervasi,Carrer Bisbe Català
8634,05,Sarrià-Sant Gervasi,Plaça Jaume II
8638,05,Sarrià-Sant Gervasi,Carrer Bon Pastor
8642,05,Sarrià-Sant Gervasi,Carrer Claudi Sabadell
8644,05,Sarrià-Sant Gervasi,Carrer Carles Pirozzini
8645,05,Sarrià-Sant Gervasi,Carrer Manuel Arnús
8647,08,Nou Barris,Carrer Tissó
8652,08,Nou Barris,Carrer Nou Pins
8658,08,Nou Barris,Carrer Conveni
8663,08,Nou Barris,Carrer Flor de Neu
8665,08,Nou Barris,Carrer Joaquim Valls
8668,08,Nou Barris,Carrer Florida
8670,08,Nou Barris,Carrer Formentera
8674,08,Nou Barris,Carrer Vinyar
8677,08,Nou Barris,Carrer Arítjols
8687,08,Nou Barris,Carrer Pou
8690,08,Nou Barris,Carrer Molí
8691,08,Nou Barris,Carrer Pons
8692,08,Nou Barris,Carrer Borges Blanques
8695,08,Nou Barris,Carrer Pablo Iglesias
8699,08,Nou Barris,Carrer Poeta Masifern
8706,08,Nou Barris,
8707,08,Nou Barris,Carrer Palamós
8711,08,Nou Barris,Carrer Vesuvi
8718,08,Nou Barris,Carrer Mas Duran
8723,08,Nou Barris,Via Favència
8729,08,Nou Barris,Carrer Las Chafarinas
8734,08,Nou Barris,Carrer Fosca
8735,08,Nou Barris,Carrer Pedrosa
8739,08,Nou Barris,Carrer Fenals
8740,08,Nou Barris,Carrer Empúries
8742,08,Nou Barris,Carrer Platja d'Aro
8743,08,Nou Barris,Carrer Tamariu
8744,08,Nou Barris,Carrer Llosa
8746,08,Nou Barris,Carrer S'Agaró
8747,08,Nou Barris,Carrer Aiguablava
8755,08,Nou Barris,Avinguda Rio de Janeiro
8756,08,Nou Barris,Carrer Baltasar Gracián
8760,08,Nou Barris,Carrer Argullós
8767,08,Nou Barris,Passatge Argullós
8768,08,Nou Barris,Carrer Badosa
8770,08,Nou Barris,Passeig Valldaura
8775,08,Nou Barris,Carrer Horitzontal
8777,08,Nou Barris,Carrer Sant Francesc Xavier
8780,08,Nou Barris,Carrer Enric Casanovas
8782,08,Nou Barris,Carrer Santa Engràcia
8786,08,Nou Barris,Carrer Pardo
8789,08,Nou Barris,Passatge Santa Eulàlia
8790,08,Nou Barris,Carrer Antoni Costa
8792,08,Nou Barris,Plaça Garrigó
8796,08,Nou Barris,Carrer Vèlia
8804,08,Nou Barris,Carrer Malgrat
8808,08,Nou Barris,Carrer Jota
8812,08,Nou Barris,Carrer Escòcia
8816,08,Nou Barris,Carrer Alella
8818,08,Nou Barris,Carrer Torrent de Can Piquer
8819,08,Nou Barris,Carrer Santapau
8822,08,Nou Barris,Carrer Emili Roca
8826,08,Nou Barris,Carrer Arnau d'Oms
8831,08,Nou Barris,Carrer Desfar
8844,08,Nou Barris,Passatge Esperança
8852,08,Nou Barris,Carrer Piferrer
8853,08,Nou Barris,Passeig Ciutat de Mallorca
8854,08,Nou Barris,Carrer Deià
8855,08,Nou Barris,Carrer Estudiant
8856,08,Nou Barris,Avinguda Quinze
8858,08,Nou Barris,Carrer Amílcar
8859,08,Nou Barris,Plaça Santa Eulàlia
8863,08,Nou Barris,Carrer Francesc Bolòs
8865,08,Nou Barris,Carrer Miquel Ferrà
8866,08,Nou Barris,Carrer Amics
8867,08,Nou Barris,Carrer Baró d'Esponellà
8868,08,Nou Barris,Carrer Joan Alcover
8869,08,Nou Barris,Carrer Serrano
8872,08,Nou Barris,Carrer Felip II
8875,08,Nou Barris,Carrer Costa i Cuxart
8876,08,Nou Barris,Carrer Cartellà
8880,08,Nou Barris,Carrer Santanyí
8882,08,Nou Barris,Carrer Alloza
8887,08,Nou Barris,Carrer Porta
8890,08,Nou Barris,Carrer Nou de Porta
8893,08,Nou Barris,Carrer Doctor Pi i Molist
8894,08,Nou Barris,Passatge Porta
8895,08,Nou Barris,Passatge Doctor Pi i Molist
8898,08,Nou Barris,Carrer Escultor Ordóñez
8900,08,Nou Barris,Carrer Sant Iscle
8909,08,Nou Barris,Carrer Sant Ferran
8910,08,Nou Barris,Carrer Pintor Casas
8912,08,Nou Barris,Carrer Sabastida
8914,08,Nou Barris,Carrer Santa Matilde
8918,08,Nou Barris,Carrer Mare de Déu de les Neus
8919,08,Nou Barris,Carrer Vilapicina
8921,08,Nou Barris,Carrer Santa Úrsula
8927,08,Nou Barris,Carrer Arnau
8928,08,Nou Barris,Carrer Das
8932,08,Nou Barris,Carrer Sant Manuel
8933,08,Nou Barris,Carrer Pitàgores
8936,08,Nou Barris,Plaça Virrei Amat
8943,08,Nou Barris,Carrer Santiago Rusiñol
8945,08,Nou Barris,Passatge Palmeres
8947,08,Nou Barris,Carrer Espiell
8951,08,Nou Barris,Carrer Pintor Mir
8953,08,Nou Barris,Carrer Petrarca
8955,08,Nou Barris,Carrer Teide
8956,08,Nou Barris,Passeig Peira
8961,08,Nou Barris,Carrer Cadí
8973,08,Nou Barris,Carrer Canfranc
8978,08,Nou Barris,Carrer Vall d'Ordesa
8980,08,Nou Barris,Carrer Aneto
8982,08,Nou Barris,Carrer Travau
8985,08,Nou Barris,Carrer Beret
8987,08,Nou Barris,Carrer Turó Blau
8994,08,Nou Barris,Carrer Borràs
8998,08,Nou Barris,Carrer Font de Canyelles
9002,08,Nou Barris,Carrer Boada
9003,08,Nou Barris,Carrer Japó
9005,08,Nou Barris,Carrer Maestrat
9006,08,Nou Barris,Carrer Almansa
9009,08,Nou Barris,Carrer Pare Rodés
9011,08,Nou Barris,Carrer Artesania
9016,08,Nou Barris,Carrer Casals i Cuberó
9019,08,Nou Barris,Carrer Ponce de León
9021,08,Nou Barris,Carrer Legazpi
9024,08,Nou Barris,Carrer Casals
9025,08,Nou Barris,Carrer Alonso Cano
9027,08,Nou Barris,Via Júlia
9033,08,Nou Barris,Plaça República
9037,08,Nou Barris,Carrer Eduard Tubau
9041,08,Nou Barris,Carrer Lluc
9047,08,Nou Barris,Carrer Garrofers
9049,08,Nou Barris,Carrer Selva
9052,08,Nou Barris,Carrer Alcúdia
9056,08,Nou Barris,Carrer Bunyola
9057,08,Nou Barris,Plaça Jardins d'Alfàbia
9058,08,Nou Barris,Carrer Pintor Alsamora
9065,08,Nou Barris,Carrer Valldemossa
9070,08,Nou Barris,Carrer Casas i Amigó
9073,08,Nou Barris,Carrer Brossa
9077,08,Nou Barris,Carrer Felanitx
9080,08,Nou Barris,Carrer Nil
9082,08,Nou Barris,Carrer Orduña
9083,08,Nou Barris,Passeig Verdum
9087,08,Nou Barris,Carrer Lorena
9088,08,Nou Barris,Rambla Caçador
9091,08,Nou Barris,Carrer Gasela
9100,08,Nou Barris,Carrer Esquirol Volador
9101,08,Nou Barris,Carrer Isard
9103,08,Nou Barris,Carrer Bellcaire
9108,08,Nou Barris,Carrer Espinauga
9113,08,Nou Barris,Carrer Hostalric
9116,08,Nou Barris,Carrer Ribelles
9128,08,Nou Barris,Carrer Vila-seca
9135,08,Nou Barris,Carrer Fonteta
9139,08,Nou Barris,Carrer Montsant
9140,08,Nou Barris,Carrer Riells
9142,08,Nou Barris,Carrer Flaçà
9143,08,Nou Barris,Carrer Matamala
9146,08,Nou Barris,Carrer Darnius
9152,08,Nou Barris,Carrer Cabanelles
9156,08,Nou Barris,Carrer Cistellet
9163,08,Nou Barris,Carrer Abella
9164,08,Nou Barris,Carrer Diana
9165,08,Nou Barris,Carrer Fages
9166,08,Nou Barris,Carrer Fitor
9167,08,Nou Barris,Carrer Pals
9168,08,Nou Barris,Carrer Pins
9169,08,Nou Barris,Carrer Quer
9170,08,Nou Barris,Carrer Llafranc
9174,08,Nou Barris,Carrer Rocabruna
9179,08,Nou Barris,Carrer Montagut
9185,08,Nou Barris,Carrer Agullana
9186,08,Nou Barris,Carrer Escala
9187,08,Nou Barris,Carrer Celrà
9188,08,Nou Barris,Carrer Bordils
9190,08,Nou Barris,Carrer Pedret
9195,08,Nou Barris,Carrer Marçà
9197,08,Nou Barris,Carrer Bruguera
9199,08,Nou Barris,Passeig Urrutia
9203,08,Nou Barris,Carrer Vilalba dels Arcs
9206,08,Nou Barris,Carrer Guineueta
9207,08,Nou Barris,Carrer Castor
9209,08,Nou Barris,Carrer Góngora
9214,08,Nou Barris,Carrer Marín
9216,08,Nou Barris,Carrer Antoni Gilabert i Bonet
9223,08,Nou Barris,Carrer Joan Riera
9224,08,Nou Barris,Carrer Viladrosa
9233,08,Nou Barris,Carrer Batllori
9240,08,Nou Barris,Carrer Andròmeda
9242,08,Nou Barris,Carrer Teresa de Cofrents
9244,08,Nou Barris,Carrer Canyameres
9247,08,Nou Barris,Carrer Conflent
9255,08,Nou Barris,Carrer Almagro
9257,08,Nou Barris,Carrer Jaume Martí
9269,08,Nou Barris,Carrer Simancas
9274,08,Nou Barris,Carrer Alcántara
9277,08,Nou Barris,Carrer Torres
9279,08,Nou Barris,Carrer Garigliano
9282,08,Nou Barris,Carrer Argensola
9286,08,Nou Barris,Carrer Jaume Pinent
9292,08,Nou Barris,Carrer Pla de Fornells
9296,08,Nou Barris,Carrer Llopis
9297,08,Nou Barris,Carrer Campreciós
9299,08,Nou Barris,Carrer Catasús
9300,08,Nou Barris,Carrer Alvarado
9303,08,Nou Barris,Carrer Quesada
9304,08,Nou Barris,Carrer Vidal i Guasch
9309,08,Nou Barris,Carrer Ballot
9310,08,Nou Barris,Carrer Nou Barris
9312,08,Nou Barris,Carrer Mina de la Ciutat
9316,08,Nou Barris,Carrer Cantera
9318,08,Nou Barris,Baixada Pedregar
9319,08,Nou Barris,Carrer Briquets
9323,08,Nou Barris,Carrer Ojeda
9326,08,Nou Barris,Carrer Rodrigo Caro
9329,08,Nou Barris,Carrer Llobera
9335,08,Nou Barris,Carrer Sant Feliu de Codines
9339,08,Nou Barris,Passatge Pruit
9340,08,Nou Barris,Avinguda Escolapi Càncer
